role,title,company,city_clean,region,country,job_count
Business Analyst,Requirements Engineer / Anforderungsanalyst (m/w/d),dvhaus,Oberhaching Bei München,,Germany,1
Business Analyst,Datenanalyst mit Schwerpunkt CRM und Prozessautomatisierung (m/w/d),migRaven,Berlin,,Germany,1
Business Analyst,SW Requirements Engineer (m/w/d),Cs2 ITEC,Kiel,,Germany,1
Business Analyst,Requirements Engineer - EASY (m/w/d),ERGO,Hamburg,,Germany,1
Business Analyst,Bilanzanalyst (m/w/d),Knoop Personal-Service GmbH,Mölln,Kreis Herzogtum Lauenburg,Germany,1
Business Analyst,Supply Chain Analyst / SAP Key User (w/m/d),Brunel GmbH NL Mannheim,Heidelberg,Neckar,Germany,1
Business Analyst,Leiter Produktion - Lean Management & Prozessoptimierung Industriefertigung (m/w/d),BADER Glastechnologie GmbH,Klipphausen,,Germany,1
Business Analyst,Specialist Reporting & User Management (w/m/d),Bechtle AG,Hamburg,,Germany,1
Business Analyst,(Junior) Kreditanalyst (m/w/d),Amadeus Fire AG - Financial Services,Frankfurt Am Main,,Germany,1
Business Analyst,Duales Studium Wirtschaftsinformatik B.Sc. - IT-Business-Analyst,Atruvia AG,Münster,Westfalen,Germany,1
Business Analyst,Sachgebietsleitung im Fachbereich Gesundheit (m/w/d) Verwaltungssteuerung & Prozessmanagement,Landratsamt Lörrach,Lörrach,,Germany,1
Business Analyst,KYC Analyst (m/w/d),akut... HR Consulting GmbH,Düsseldorf,,Germany,1
Business Analyst,Operational Specialist (f/m/d),Heidelberg Materials AG,Heidelberg,Neckar,Germany,1
Business Analyst,Senior Expert Direct Tax Reporting (all genders),Zalando SE,Berlin,,Germany,1
Business Analyst,IT-Service Operator (m/w/d) – POS Support,Bartels-Langness Handels GmbH & CoKG,Kiel,,Germany,1
Business Analyst,(Senior) Enterprise Architect (m/w/d),MOSOLF SE & Co. KG,Kirchheim Unter Teck,,Germany,1
Business Analyst,Experte für Prozessoptimierung (m/w/d) / Continuous Improvement Manager (m/w/d),Plukon Gudensberg GmbH,Gudensberg,,Germany,1
Business Analyst,#14043 IT Business Engineer (m/w/d) Lagerpersonalmanagement,Constaff GmbH,Köln,,Germany,1
Business Analyst,"Projektentwickler:in EDL, Geniner Str. 80 in 23560 Lübeck",Stadtwerke Lübeck Energie GmbH,Lübeck,,Germany,1
Business Analyst,(Senior) Consultant - Business Analyst Financial Crime Compliance (Financial Services) (w/m/d),EY Consulting GmbH,Stuttgart,,Germany,1
Business Analyst,Associate Finance & Investments / M&A (m/w/d),Motel One Head Office,München,,Germany,1
Business Analyst,"Projektentwickler (m/w/d) Wind,Hannover,Oldenburg",E1NE UKA,Hannover,,Germany,1
Business Analyst,Senior Product Analyst (gn) Vollzeit/ Teilzeit,DKV Euro Service GmbH + Co.KG,Ratingen,,Germany,1
Business Analyst,IT - SAP Process Owner Sales (m/w/d),CHEFS CULINAR West GmbH & Co. KG,Weeze,,Germany,1
Business Analyst,"Projektentwickler (m/w/d) Wind, NL MItteldeutschland RNL Magdeburg",E1NE UKA,Magdeburg,,Germany,1
Business Analyst,(Junior) Portfolio Manager (m/w/d) Stromhandel,CHECK24 Services Personal GmbH,Düsseldorf,,Germany,1
Business Analyst,Werkstudent Business Analytics / Sales Performance Management (w/m/div.) / REF284554P,Robert Bosch GmbH,Gunzenhausen Am Altmühlsee,,Germany,1
Business Analyst,Business Consultant (m/w/d),ITM Beratungsgesellschaft,Stuttgart,,Germany,1
Business Analyst,Business Intelligence Spezialist (m/w/d),ORAYLIS,Meerbusch,,Germany,1
Business Analyst,IT-Projektmanager / Business Analyst – Yard Management Systeme (m/w/d),Rüdiger Wöhrl GmbH,Pfedelbach,,Germany,1
Business Analyst,Werkstudent Hybrides Projektmanagement und Organisationsentwicklung (w/d/m),EWE Servicepartner GmbH,Oldenburg (Oldb),,Germany,1
Business Analyst,Senior Analyst RWA & Kapitalmanagement (m/w/d),Bankpower GmbH,Oberhaching Bei München,,Germany,1
Business Analyst,IT-Analyst (w/m/d),Brunel GmbH NL Bielefeld,Bielefeld,,Germany,1
Business Analyst,(Senior) Expert (m/w/d) People Analytics & HR Daten Strategie,SIGNAL IDUNA,Hamburg,,Germany,1
Business Analyst,"IT-Mitarbeiter (m/w/d) ERP, Daten & Prozesse",Novopress GmbH Pressen und Presswerkzeuge & Co. KG,Neuss,,Germany,1
Business Analyst,Energy Analytics Engineer (all genders),BCG Platinion,Köln,,Germany,1
Business Analyst,IT-Security Analyst (M/W/D),SITA Airport IT,Düsseldorf,,Germany,1
Business Analyst,Senior Business (Process) Analyst (m/w/d) mit tiefen BPMN-Kenntnissen und ADONIS - remote,WAITS Software- und Prozessberatungsges. mbH,München,,Germany,1
Business Analyst,IBM Client Innovation Center Germany GmbH: Functional Tester / Business Analyst (m/w/d),IBM Client Innovation Center Germany GmbH,Magdeburg,,Germany,1
Business Analyst,Cyber Security Analyst (m/w/d),glueckkanja,Hamburg,,Germany,1
Business Analyst,IT Security Analyst (m/w/d),DVZ M-V,Schwerin,Mecklenburg,Germany,1
Business Analyst,Security Operations Analyst (m/w/d),COC,Burghausen,Salzach,Germany,1
Business Analyst,Requirements Engineer (m/w/d) mit Schwerpunkt Buchhaltung und Cash Management,Dr. Güldener Gruppe,Stuttgart,,Germany,1
Business Analyst,mgm technology partners GmbH: IT Business Analyst  – Digitalisierung Versicherung (m/w/d),mgm technology partners GmbH,Hamburg,,Germany,1
Business Analyst,Werkstudent (m/w/d) Backstage-HERO Category Management,Deutsche Tamoil GmbH,Hamburg,,Germany,1
Business Analyst,Business Consultant Tax Systems (m/w/d),Schwarz Digits,Heilbronn,Neckar,Germany,1
Business Analyst,Studentische Aushilfe / Werkstudent (m/w/d) - IT-Security -,Bartels-Langness Handels GmbH & CoKG,Kiel,,Germany,1
Business Analyst,Vertriebscontroller (m/w/d),timecon GmbH & Co. KG,Hamburg,,Germany,1
Business Analyst,Junior SOC Analyst (m/f/d),Smartbroker,Berlin,,Germany,1
Business Analyst,IT-Security SIEM Analyst (m/w/d),Deichmann,Essen,Ruhr,Germany,1
Business Analyst,Softwaretester:in,alfatraining Bildungszentrum GmbH,Saarbrücken,,Germany,1
Business Analyst,Softwaretester:in,alfatraining Bildungszentrum GmbH,Frankfurt Am Main,,Germany,1
Business Analyst,Senior Product Owner – Business & Tech (m/w/d),Deichmann,Essen,Ruhr,Germany,1
Business Analyst,Business Development Manager (m/w/d) Datenanalyse und Künstliche Intelligenz im Public Sector,Bundesdruckerei Gruppe GmbH,Berlin,,Germany,1
Business Analyst,Agile Coach/Scrum Master (all genders) für Softwareprojekte,DATAGROUP Consulting Services GmbH,Mainz Am Rhein,,Germany,1
Business Analyst,IT-Consultant Business Analyse (m/w/d),PTA,Stuttgart,,Germany,1
Business Analyst,(Junior) IT Business Consultant Checkout (m/w/d),Schwarz Digits,Weinsberg,,Germany,1
Business Analyst,IBM Client Innovation Center Germany GmbH: Business Analyst (m/w/d) - Banking,IBM Client Innovation Center Germany GmbH,Magdeburg,,Germany,1
Business Analyst,Wirtschaftsinformatiker*in (m/w/d) Prozessautomatisierung,ITS Informationstechnik Service GmbH,Dortmund,,Germany,1
Business Analyst,Produktionscontroller (w/m/d) Medical,B. Braun Melsungen AG,Melsungen,,Germany,1
Business Analyst,Duales Studium Wirtschaftsinformatik B.Sc. - IT-Business-Analyst,Atruvia AG,Münster,Westfalen,Germany,1
Business Analyst,Mandatory Internship in Process Excellence - Global Business Services for Bill-to-C... / REF283437G,Robert Bosch GmbH,Stuttgart,,Germany,1
Business Analyst,Datenanalyst/in mit kaufmännischem Hintergrund (m/w/d),DSV Solutions Overhead GmbH,Leipzig,,Germany,1
Business Analyst,Junior Process Analyst / Junior Consultant MES (m/w/d),znt-Richter,Darmstadt,,Germany,1
Business Analyst,Cyber Security Analyst 3rd Level (m/w/d),nicos,Münster,Westfalen,Germany,1
Business Analyst,Initiativbewerbung,SKOPOS GROUP,Hürth,Rheinland,Germany,1
Business Analyst,Junior Consultant Business Analytics (m/w/d),statworx,Frankfurt Am Main,,Germany,1
Business Analyst,Datenanalyst Risiko Regulatorik (w/m/d),TARGOBANK,Duisburg,,Germany,1
Business Analyst,Consultant Maintenance Analytics (m/w/d),quo connect,Berlin,,Germany,1
Business Analyst,SAP Bank Analyzer-Entwickler (m/w/d),DZ PRIVATBANK,Frankfurt Am Main,,Germany,1
Business Analyst,Consultant Prozesse & Wertströme in der Digitalisierung (w|m|d),BridgingIT GmbH,Frankfurt Am Main,,Germany,1
Business Analyst,Consultant IT Business Analyse Future Energy & Utilities (w|m|d),BridgingIT GmbH,Mannheim,,Germany,1
Business Analyst,Associate / Manager Corporate Strategy and M&A - mit Fokus auf M&A (d/w/m),Ottobock SE & Co. KGaA,Berlin,,Germany,1
Business Analyst,Business Controller (m/w/d),B & B Hotels Germany GmbH,Hochheim Am Main,,Germany,1
Business Analyst,"Consultant Business Engineer - Low-Code, RPA, Prozessdigitalisierung (w|m|d)",BridgingIT GmbH,Stuttgart,,Germany,1
Business Analyst,Werkstudent Beteiligungsanalyst,Dreifürst Consulting Inhaber Norbert Dreifürst,Berlin,,Germany,1
Business Analyst,(Senior) Cyber Security Exposures and Vulnerabilities Analyst (m/w/d),Schwarz Digits,Neckarsulm,,Germany,1
Business Analyst,International Controller m/w/d,TriTec HR GmbH,Rheine,,Germany,1
Business Analyst,Project Workshops & Collaboration Facilitator (gn),Grafton Deutschland GmbH,Nürnberg,Mittelfranken,Germany,1
Business Analyst,Wissenschaftliche*r Mitarbeiter*in (m/w/d) zur Softwareanalyse,Fraunhofer SIT,Darmstadt,,Germany,1
Business Analyst,Projektmitarbeiter:in Benchmarking und Monitoring,Friedrich-Schiller Universität Jena Land Thüringen,Jena,,Germany,1
Business Analyst,Supply Chain Specialist (m/w/d),Rose Zeitarbeit GmbH,Neuss,,Germany,1
Business Analyst,Sys­tem­tech­ni­ker Uni­fy Open­S­cape Busi­ness (m/w/d),Heldele,Salach,Württemberg,Germany,1
Business Analyst,Softwareentwickler Microsoft Dynamics 365 Business Central (w/m/d),NEVARIS Bausoftware,Bremen,,Germany,1
Business Analyst,Manager KI + Organisationsentwicklung (m/w/d),Industrie- und Handelskammer Karlsruhe,Karlsruhe,Baden,Germany,1
Business Analyst,Controlling & Business Operations (m/w/d),ibu institut für berufsbildung und umschulung GmbH,Neustadt-Glewe,,Germany,1
Business Analyst,Senior Consultant Business Intelligence (all genders),KEBA,Lahnau,,Germany,1
Business Analyst,Projektmanager & Requirements Engineer (m/w/d),ekkodale GmbH,Wiesbaden,,Germany,1
Business Analyst,Financial Analyst (f/m/d),eResearchTechnology GmbH,Estenfeld,,Germany,1
Business Analyst,IT-Analyst (Agile) - (m/w/d),AMPLEE GmbH & Co. KG Personalberatung,Köln,,Germany,1
Business Analyst,Business Support Specialist (m/w/d),Boeing Distribution Services G mbH,Norderstedt,,Germany,1
Business Analyst,Analyst Pricing & Konditionen (m/w/d),100Pro Personal GmbH,Kleve,Niederrhein,Germany,1
Business Analyst,Controller (m/w/d),DIS AG Office&Management / Finance,Hamburg,,Germany,1
Business Analyst,Agile Requirements Engineer / Tech Analyst (m/w/d),Schwarz Digits,Weinsberg,,Germany,1
Business Analyst,SAP Utilities Prozessberater und Entwickler Geräteverwaltung (m/w/d),DVV,Duisburg,,Germany,1
Business Analyst,Junior Product Specialist – Software (m/w/d),PPI AG,Hamburg,,Germany,1
Business Analyst,Projektkoordinator:in Studierendengewinnung,Friedrich-Schiller Universität Jena Land Thüringen,Jena,,Germany,1
Business Analyst,Consultant Operational Excellence & Lean Management (m/w/d),Ivoclar Vivadent GmbH,Ellwangen (Jagst),,Germany,1
Business Analyst,Requirements Engineer (all genders),BORA Lüftungstechnik GmbH,Kiefersfelden,,Germany,1
Business Analyst,IT Architekt und Consultant für Datenmanagement (w|m|d),zeb,Berlin,,Germany,1
Business Analyst,Consultant – Business Analyse & Prozessmanagement (m/w/d),crossnative GmbH,Hamburg,,Germany,1
Business Analyst,(Senior) IT Business Consultant (m/f/diverse) – Purchasing NPM,AUMOVIO SE Haupverwaltung,Regensburg,,Germany,1
Business Analyst,Requirements Engineer (m/w/d) – Strategie & Innovation im E-Rezept Umfeld,Dr. Güldener Gruppe,Stuttgart,,Germany,1
Business Analyst,Sales Performance Analyst (w/m/d),freenet Shop GmbH,Oberkrämer,,Germany,1
Business Analyst,Senior Consultant – Business Analyse & Prozessmanagement (m/w/d),crossnative GmbH,Hamburg,,Germany,1
Business Analyst,Inhouse ERP Consultant (w/m/d) Finance,Carl Spaeter GmbH,Duisburg,,Germany,1
Business Analyst,Senior Product Requirements Engineer (m/w/d),Conrad Electronic SE,Hirschau,Oberpfalz,Germany,1
Business Analyst,Financial Analyst (f/m/d),eResearchTechnology GmbH,Estenfeld,,Germany,1
Business Analyst,Senior Product Manager (m/w/d) - IV Systems,B. Braun Melsungen AG,Melsungen,,Germany,1
Business Analyst,Sales and Business Development Manager Omnicare DACH Region (m/w/d) - 13328,Everllence SE,Oberhausen,Rheinland,Germany,1
Business Analyst,Leasing Coordinator (m/f/d),Value Retail Management Germany GmbH,Wertheim Am Main,,Germany,1
Business Analyst,Senior Transformation Specialist - Capital Markets m/w/d,DZ BANK AG,Frankfurt Am Main,,Germany,1
Business Analyst,Customer Service Systems Manager (m/w/d),Soluvia Energy Services GmbH,Offenbach Am Main,,Germany,1
Business Analyst,Senior IT Product Owner (m/w/d) - WMS/TMS - 244/25,Loh Services GmbH & Co. KG,Haiger,,Germany,1
Business Analyst,Ausbildung 2026 -  Kaufmann/-frau für Büromanagement (m/w/d),Creditreform Bamberg-Coburg-Gera Titze KG,Coburg,,Germany,1
Business Analyst,Controller Logistik Distribution und Standortservice (w/m/d),Bw Bekleidungsmanagement GmbH,Köln,,Germany,1
Business Analyst,Product Owner (m/w/d) Digital Marketing Products,Dirk Rossmann GmbH,Burgwedel,,Germany,1
Business Analyst,Nachfolgestelle: Spezialist/in bankaufsichtliches Meldewesen (m/w/d),Sparkasse Hochrhein,Waldshut-Tiengen,,Germany,1
Business Analyst,Sachbearbeiter (m/w/d) Rechnungsprüfung in Teil- oder Vollzeit,Heidrun Jürgens Personaldienstleistungen GmbH,Hamburg,,Germany,1
Business Analyst,Controller (M/W/D) Region Hannover,Fiege Logistik Holding Stiftung & Co. KG,Burgwedel,,Germany,1
Business Analyst,Product Owner (m/w/d) Digital Marketing Products,Dirk Rossmann GmbH,Burgwedel,,Germany,1
Business Analyst,Change Manager (m/w/d) Produktion / Operations für AIRBUS,SimpleXX GmbH,Hamburg,,Germany,1
Business Analyst,EV Performance Backoffice Manager (m/w/d),Rheinland Kraftstoff GmbH,Gelsenkirchen,,Germany,1
Business Analyst,Kreditorenbuchhalter (m/w/d),Heidrun Jürgens Personaldienstleistungen GmbH,Hamburg,,Germany,1
Business Analyst,Junior Businessanalyst (m/w/d),Telefónica Germany GmbH & Co. OHG,Düsseldorf,,Germany,1
Business Analyst,Product Owner (m/w/d) Point of Sale,RCI Banque S.A. Niederlassung Deutschland,Neuss,,Germany,1
Business Analyst,Business Process Analyst (gn) Controlling,Papp Personal GmbH   Co. KG,Nürnberg,Mittelfranken,Germany,1
Business Analyst,Public Relations Manager (m/w/d),Heidrun Jürgens Personaldienstleistungen GmbH,Hamburg,,Germany,1
Business Analyst,Product Owner Finanzsysteme (m/w/d),ECKD GmbH,Duisburg,,Germany,1
Business Analyst,Product Owner Finanzsysteme (m/w/d),ECKD GmbH,Kassel,Hessen,Germany,1
Business Analyst,Product Owner Finanzsysteme (m/w/d),ECKD GmbH,Offenbach Am Main,,Germany,1
Business Analyst,Bankkaufmann/-frau (m/w/d) in der IT,CPU Consulting & Software GmbH,Aschheim,,Germany,1
Business Analyst,Business Performance Analyst & Improver (m/w/d),fabplus GmbH,Donauwörth,,Germany,1
Business Analyst,Product Owner Auslandszahlungsverkehr und TARGET2 (m/w/d),Finanz Informatik GmbH & Co. KG,Frankfurt Am Main,,Germany,1
Business Analyst,(Senior) Consultant Beratung Public Sector - Digitale Transformation (w/m/d),EY Consulting GmbH,München,,Germany,1
Business Analyst,Underwriter (m/w/d) Risikomanagement,Heidrun Jürgens Personaldienstleistungen GmbH,Hamburg,,Germany,1
Business Analyst,"Duales Studium Wirtschaftsinformatik - Application Management (B. Sc.) - all genders,...",Daimler Truck AG,Leinfelden-Echterdingen,,Germany,1
Business Analyst,Product Owner (m/w/d) - CRM-System (Salesforce),R+V Allgemeine Versicherung AG,Wiesbaden,,Germany,1
Business Analyst,Senior Business Application Analyst (m/w/d),Verbio Vereinigte BioEnergie AG,Leipzig,,Germany,1
Business Analyst,Senior .Net Developer (m/w/d),Deloitte GmbH,Leipzig,,Germany,1
Business Analyst,Business Application Analyst (m/w/d) für SAP,HANSAINVEST Hanseatische Investment GmbH,Hamburg,,Germany,1
Business Analyst,Projektleitung (m/w/d),Prounix Gesellschaft für Software-Entwicklung mbH,Bonn,,Germany,1
Business Analyst,Business Application Analyst (m/w/d) für Kunden- und Stammdatensysteme,HANSAINVEST,Hamburg,,Germany,1
Business Analyst,Business Application Analyst (m/w/d) für SAP,HANSAINVEST,Hamburg,,Germany,1
Business Analyst,Business Process Analyst (m/w/d),KHS GmbH,Dortmund,,Germany,1
Business Analyst,Senior Business Application Analyst (m/w/d) - Integration / SAP CPI -,SoCura gGmbH,Köln,,Germany,1
Business Analyst,Senior Business Application Analyst (m/w/d) SAP Berechtigungen,SoCura gGmbH,Köln,,Germany,1
Business Analyst,Senior Business Systems Analyst (M/W/D),Persoplan Gesellschaft für Personaldienstleistungen mbH,Marburg,,Germany,1
Business Analyst,Controlling Expert Business-Intelligence-Analyst (d/m/w),Schaeffler Technologies AG & Co. KG,Herzogenaurach,,Germany,1
Business Analyst,25-016-2026 Dezernatsleiter*in Organisation und Business Partner (m/w/div),Deutsche Rentenversicherung Bund,Berlin,,Germany,1
Business Analyst,"Senior Analyst (w/m/d) im Team M&A Business Solutions,Alsfeld,Frankfurt am ...",MRH Trowe Insurance Brokers GmbH,Frankfurt Am Main,,Germany,1
Business Analyst,Senior Experte Business Application Analyst (m/w/d) - SAP FI/CO,SoCura gGmbH,Köln,,Germany,1
Business Analyst,BI Analyst (m/w/d) – Schwerpunkt Qlik Sense,ROTHENBERGER AG,Kelkheim (Taunus),,Germany,1
Business Analyst,Business Systems Analyst (m/w/d) - hybrides Arbeiten (Remote & Präsenz),DIS AG Germany,Frankfurt Am Main,,Germany,1
Business Analyst,"Expert (m/w/d) Marketing Analyst, Ettlingen",RAJA,Ettlingen,,Germany,1
Business Analyst,IT Business Itelligence Analyst (m/w/d) [Kziff. CL88AV24],avivar experts GmbH,Elmshorn,,Germany,1
Business Analyst,HRIS Analyst (m/w/d),William Prym Holding GmbH,Stolberg (Rheinland),,Germany,1
Business Analyst,"Business Process Analyst (m/w/d),Heddesheim,Ludwigsau,Ladbergen",pfenning logistics GmbH,Heddesheim,Baden,Germany,1
Business Analyst,Business Operations Analyst (m/w/d),Haas Zeitarbeit GmbH,München,,Germany,1
Business Analyst,PRINCE2® Project Management Foundation (Version 7),alfatraining Bildungszentrum GmbH,Hamburg,,Germany,1
Business Analyst,PRINCE2® Project Management Foundation (Version 7),alfatraining Bildungszentrum GmbH,Kiel,,Germany,1
Business Analyst,ITIL® 4 Foundation in IT Service Management und PRINCE2® Project Management Foundation (Version 7),alfatraining Bildungszentrum GmbH,Nürnberg,Mittelfranken,Germany,1
